"","Abundance","Site_number","Family"
"24259",0,"83","Rhodobacteraceae"
"24260",0,"102","Rhodobacteraceae"
"24261",0,"155","Rhodobacteraceae"
"24262",0,"204","Rhodobacteraceae"
"24263",0,"133","Rhodobacteraceae"
"24264",0,"107","Rhodobacteraceae"
"24265",0,"179","Rhodobacteraceae"
"24266",0,"206","Rhodobacteraceae"
"24267",0,"79","Rhodobacteraceae"
"24268",0,"84","Rhodobacteraceae"
"24269",0,"54","Rhodobacteraceae"
"24270",0,"81","Rhodobacteraceae"
"24271",0,"OPU 1","Rhodobacteraceae"
"24272",0,"126","Rhodobacteraceae"
"24273",0,"149","Rhodobacteraceae"
"24274",0,"208","Rhodobacteraceae"
"24275",0,"142","Rhodobacteraceae"
"24276",0,"169","Rhodobacteraceae"
"24277",0,"116","Rhodobacteraceae"
"24278",0,"130","Rhodobacteraceae"
"24279",0,"160","Rhodobacteraceae"
"24280",0,"163","Rhodobacteraceae"
"24281",0,"172","Rhodobacteraceae"
"24282",0,"180","Rhodobacteraceae"
"24283",0,"105","Rhodobacteraceae"
"24284",0,"48","Rhodobacteraceae"
"24285",0,"91","Rhodobacteraceae"
"24286",0,"210","Rhodobacteraceae"
"24287",0,"41","Rhodobacteraceae"
"24288",0,"188","Rhodobacteraceae"
"24289",0,"42","Rhodobacteraceae"
"24290",0,"128","Rhodobacteraceae"
"24291",0,"153","Rhodobacteraceae"
"24292",0,"69","Rhodobacteraceae"
"24293",0,"89","Rhodobacteraceae"
"24294",0,"139","Rhodobacteraceae"
"24295",0,"OPU 1","Cryomorphaceae"
"24296",0,"93","Cryomorphaceae"
"24297",0,"55","Cryomorphaceae"
"24298",0,"100","Cryomorphaceae"
"24299",0,"157","Cryomorphaceae"
"24300",0,"62","Cryomorphaceae"
"24301",0,"162","Cryomorphaceae"
"24302",0,"210","Cryomorphaceae"
"24303",0,"201","Cryomorphaceae"
"24304",0,"168","Cryomorphaceae"
"24305",0,"50","Cryomorphaceae"
"24306",0,"Cook's 1","Cryomorphaceae"
"24307",0,"83","Cryomorphaceae"
"24308",0,"131","Cryomorphaceae"
"24309",0,"39","Cryomorphaceae"
"24310",0,"178","Cryomorphaceae"
"24311",0,"126","Cryomorphaceae"
"24312",0,"205","Cryomorphaceae"
"24313",0,"180","Cryomorphaceae"
"24314",0,"41","Cryomorphaceae"
"24315",0,"170","Cryomorphaceae"
"24316",0,"105","Cryomorphaceae"
"24317",0,"154","Cryomorphaceae"
"24318",0,"140","Cryomorphaceae"
"24319",0,"156","Cryomorphaceae"
"24320",0,"160","Cryomorphaceae"
"24321",0,"65","Cryomorphaceae"
"24322",0,"59","Cryomorphaceae"
"24323",0,"51","Cryomorphaceae"
"24324",0,"147","Cryomorphaceae"
"24325",0,"138","Cryomorphaceae"
"24326",0,"64","Cryomorphaceae"
"24327",0,"53","Cryomorphaceae"
"24328",0,"151","Cryomorphaceae"
"24329",0,"43","Cryomorphaceae"
"24330",0,"129","Cryomorphaceae"
"24331",0,"81","Cryomorphaceae"
"24332",0,"52","Cryomorphaceae"
"24333",0,"40","Cryomorphaceae"
"24334",0,"179","Cryomorphaceae"
"24335",0,"54","Cryomorphaceae"
"24336",0,"172","Cryomorphaceae"
"24337",0,"130","Cryomorphaceae"
"24338",0,"85","Cryomorphaceae"
"24339",0,"202","Cryomorphaceae"
"24340",0,"69","Cryomorphaceae"
"24341",0,"121","Cryomorphaceae"
"24342",0,"91","Cryomorphaceae"
"24343",0,"173","Cryomorphaceae"
"24344",0,"167","Cryomorphaceae"
"24345",0,"176","Cryomorphaceae"
"24346",0,"169","Cryomorphaceae"
"24347",0,"188","Cryomorphaceae"
"24348",0,"149","Cryomorphaceae"
"24349",0,"139","Cryomorphaceae"
"24350",0,"163","Cryomorphaceae"
"24351",0,"79","Cryomorphaceae"
"24352",0,"116","Cryomorphaceae"
"24353",0,"OPU 2","Cryomorphaceae"
"24354",0,"165","Cryomorphaceae"
"24355",0,"57","Cryomorphaceae"
"24356",0,"38","Cryomorphaceae"
"24357",0,"122","Cryomorphaceae"
"24358",0,"206","Cryomorphaceae"
"24359",0,"128","Cryomorphaceae"
"24360",0,"209","Cryomorphaceae"
"24361",0,"42","Cryomorphaceae"
"24362",0,"153","Cryomorphaceae"
"24363",0,"142","Cryomorphaceae"
"24364",0,"29","Cryomorphaceae"
"24365",0,"48","Cryomorphaceae"
"24366",0,"155","Cryomorphaceae"
"24367",0,"89","Cryomorphaceae"
"24368",0,"117","Cryomorphaceae"
"24369",0,"87","Cryomorphaceae"
"24370",0,"204","Cryomorphaceae"
"24371",0,"137","Cryomorphaceae"
"24372",0,"102","Cryomorphaceae"
"24373",0,"143","Cryomorphaceae"
"24374",0,"166","Cryomorphaceae"
"24375",0,"133","Cryomorphaceae"
"24376",0,"107","Cryomorphaceae"
"24377",0,"175","Cryomorphaceae"
"24378",0,"144","Cryomorphaceae"
"24379",0,"56","Cryomorphaceae"
"24380",0,"145","Cryomorphaceae"
"24381",0,"90","Cryomorphaceae"
"24382",0,"167","Flavobacteriaceae"
"24383",0,"Cook's 1","Flavobacteriaceae"
"24384",0,"91","Flavobacteriaceae"
"24385",0,"137","Flavobacteriaceae"
"24386",0,"43","Flavobacteriaceae"
"24387",0,"204","Flavobacteriaceae"
"24388",0,"50","Flavobacteriaceae"
"24389",0,"205","Flavobacteriaceae"
"24390",0,"38","Flavobacteriaceae"
"24391",0,"93","Flavobacteriaceae"
"24392",0,"100","Flavobacteriaceae"
"24393",0,"210","Flavobacteriaceae"
"24394",0,"176","Flavobacteriaceae"
"24395",0,"157","Flavobacteriaceae"
"24396",0,"57","Flavobacteriaceae"
"24397",0,"81","Flavobacteriaceae"
"24398",0,"48","Flavobacteriaceae"
"24399",0,"56","Flavobacteriaceae"
"24400",0,"126","Flavobacteriaceae"
"24401",0,"145","Flavobacteriaceae"
"24402",0,"122","Flavobacteriaceae"
"24403",0,"83","Flavobacteriaceae"
"24404",0,"42","Flavobacteriaceae"
"24405",0,"168","Flavobacteriaceae"
"24406",0,"117","Flavobacteriaceae"
"24407",0,"90","Flavobacteriaceae"
"24408",0,"142","Flavobacteriaceae"
"24409",0,"201","Flavobacteriaceae"
"24410",0,"29","Flavobacteriaceae"
"24411",0,"121","Flavobacteriaceae"
"24412",0,"155","Flavobacteriaceae"
"24413",0,"OPU 1","Flavobacteriaceae"
"24414",0,"178","Flavobacteriaceae"
"24415",0,"156","Flavobacteriaceae"
"24416",0,"59","Flavobacteriaceae"
"24417",0,"172","Flavobacteriaceae"
"24418",0,"154","Flavobacteriaceae"
"24419",0,"131","Flavobacteriaceae"
"24420",0,"206","Flavobacteriaceae"
"24421",0,"79","Flavobacteriaceae"
"24422",0,"39","Flavobacteriaceae"
"24423",0,"128","Flavobacteriaceae"
"24424",0,"144","Flavobacteriaceae"
"24425",0,"55","Flavobacteriaceae"
"24426",0,"188","Flavobacteriaceae"
"24427",0,"138","Flavobacteriaceae"
"24428",0,"163","Flavobacteriaceae"
"24429",0,"143","Flavobacteriaceae"
"24430",0,"175","Flavobacteriaceae"
"24431",0,"202","Flavobacteriaceae"
"24432",0,"173","Flavobacteriaceae"
"24433",0,"51","Flavobacteriaceae"
"24434",0,"160","Flavobacteriaceae"
"24435",0,"130","Flavobacteriaceae"
"24436",0,"166","Flavobacteriaceae"
"24437",0,"116","Flavobacteriaceae"
"24438",0,"41","Flavobacteriaceae"
"24439",0,"40","Flavobacteriaceae"
"24440",0,"147","Flavobacteriaceae"
"24441",0,"165","Flavobacteriaceae"
"24442",0,"133","Flavobacteriaceae"
"24443",0,"69","Flavobacteriaceae"
"24444",0,"52","Flavobacteriaceae"
"24445",0,"62","Flavobacteriaceae"
"24446",0,"87","Flavobacteriaceae"
"24447",0,"208","Flavobacteriaceae"
"24448",0,"169","Flavobacteriaceae"
"24449",0,"139","Flavobacteriaceae"
"24450",0,"179","Flavobacteriaceae"
"24451",0,"105","Flavobacteriaceae"
"24452",0,"54","Flavobacteriaceae"
"24453",0,"85","Flavobacteriaceae"
"24454",0,"209","Flavobacteriaceae"
"24455",0,"107","Flavobacteriaceae"
"24456",0,"140","Flavobacteriaceae"
"24457",0,"89","Flavobacteriaceae"
"24458",0,"64","Flavobacteriaceae"
"24459",0,"153","Flavobacteriaceae"
"24460",0,"84","Flavobacteriaceae"
"24461",0,"65","Flavobacteriaceae"
"24462",0,"162","Flavobacteriaceae"
"24463",0,"151","Flavobacteriaceae"
"24464",0,"OPU 2","Flavobacteriaceae"
"24465",0,"170","Flavobacteriaceae"
"24466",0,"129","Flavobacteriaceae"
"24467",0,"149","Flavobacteriaceae"
"24468",0,"53","Flavobacteriaceae"
"24469",0,"180","Flavobacteriaceae"
"24470",0,"81","Lachnospiraceae"
"24471",0,"43","Lachnospiraceae"
"24472",0,"56","Lachnospiraceae"
"24473",0,"155","Lachnospiraceae"
"24474",0,"204","Lachnospiraceae"
"24475",0,"48","Lachnospiraceae"
"24476",0,"154","Lachnospiraceae"
"24477",0,"79","Lachnospiraceae"
"24478",0,"50","Lachnospiraceae"
"24479",0,"156","Lachnospiraceae"
"24480",0,"167","Lachnospiraceae"
"24481",0,"69","Lachnospiraceae"
"24482",0,"172","Lachnospiraceae"
"24483",0,"122","Lachnospiraceae"
"24484",0,"175","Lachnospiraceae"
"24485",0,"133","Lachnospiraceae"
"24486",0,"165","Lachnospiraceae"
"24487",0,"91","Lachnospiraceae"
"24488",0,"202","Lachnospiraceae"
"24489",0,"201","Lachnospiraceae"
"24490",0,"176","Lachnospiraceae"
"24491",0,"137","Lachnospiraceae"
"24492",0,"Cook's 1","Lachnospiraceae"
"24493",0,"93","Lachnospiraceae"
"24494",0,"55","Lachnospiraceae"
"24495",0,"57","Lachnospiraceae"
"24496",0,"38","Lachnospiraceae"
"24497",0,"42","Lachnospiraceae"
"24498",0,"166","Lachnospiraceae"
"24499",0,"173","Lachnospiraceae"
"24500",0,"117","Lachnospiraceae"
"24501",0,"143","Lachnospiraceae"
"24502",0,"59","Lachnospiraceae"
"24503",0,"83","Lachnospiraceae"
"24504",0,"205","Lachnospiraceae"
"24505",0,"41","Lachnospiraceae"
"24506",0,"89","Lachnospiraceae"
"24507",0,"40","Lachnospiraceae"
"24508",0,"179","Lachnospiraceae"
"24509",0,"163","Lachnospiraceae"
"24510",0,"206","Lachnospiraceae"
"24511",0,"52","Lachnospiraceae"
"24512",0,"121","Lachnospiraceae"
"24513",0,"131","Lachnospiraceae"
"24514",0,"168","Lachnospiraceae"
"24515",0,"51","Lachnospiraceae"
"24516",0,"100","Lachnospiraceae"
"24517",0,"151","Lachnospiraceae"
"24518",0,"140","Lachnospiraceae"
"24519",0,"145","Lachnospiraceae"
"24520",0,"210","Lachnospiraceae"
"24521",0,"90","Lachnospiraceae"
"24522",0,"153","Lachnospiraceae"
"24523",0,"130","Lachnospiraceae"
"24524",0,"144","Lachnospiraceae"
"24525",0,"102","Lachnospiraceae"
"24526",0,"209","Lachnospiraceae"
"24527",0,"29","Lachnospiraceae"
"24528",0,"OPU 1","Lachnospiraceae"
"24529",0,"147","Lachnospiraceae"
"24530",0,"126","Lachnospiraceae"
"24531",0,"54","Lachnospiraceae"
"24532",0,"170","Lachnospiraceae"
"24533",0,"180","Lachnospiraceae"
"24534",0,"208","Lachnospiraceae"
"24535",0,"169","Lachnospiraceae"
"24536",0,"160","Lachnospiraceae"
"24537",0,"142","Lachnospiraceae"
"24538",0,"116","Lachnospiraceae"
"24539",0,"OPU 2","Lachnospiraceae"
"24540",0,"39","Lachnospiraceae"
"24541",0,"84","Lachnospiraceae"
"24542",0,"157","Lachnospiraceae"
"24543",0,"138","Lachnospiraceae"
"24544",0,"62","Lachnospiraceae"
"24545",0,"53","Lachnospiraceae"
"24546",0,"129","Lachnospiraceae"
"24547",0,"87","Lachnospiraceae"
"24548",0,"162","Lachnospiraceae"
"24549",0,"64","Lachnospiraceae"
"24550",0,"85","Lachnospiraceae"
"24551",0,"65","Lachnospiraceae"
"24552",0,"178","Lachnospiraceae"
"24553",0,"105","Lachnospiraceae"
"24554",0,"188","Lachnospiraceae"
"24555",0,"107","Lachnospiraceae"
"24556",0,"149","Lachnospiraceae"
"24557",0,"139","Lachnospiraceae"
"24558",0,"168","Rhodobacteraceae"
"24559",0,"155","Rhodobacteraceae"
"24560",0,"85","Rhodobacteraceae"
"24561",0,"83","Rhodobacteraceae"
"24562",0,"165","Rhodobacteraceae"
"24563",0,"154","Rhodobacteraceae"
"24564",0,"157","Rhodobacteraceae"
"24565",0,"143","Rhodobacteraceae"
"24566",0,"206","Rhodobacteraceae"
"24567",0,"179","Rhodobacteraceae"
"24568",0,"178","Rhodobacteraceae"
"24569",0,"145","Rhodobacteraceae"
"24570",0,"42","Rhodobacteraceae"
"24571",0,"59","Rhodobacteraceae"
"24572",0,"147","Rhodobacteraceae"
"24573",0,"144","Rhodobacteraceae"
"24574",0,"175","Rhodobacteraceae"
"24575",0,"167","Rhodobacteraceae"
"24576",0,"Cook's 1","Rhodobacteraceae"
"24577",0,"126","Rhodobacteraceae"
"24578",0,"166","Rhodobacteraceae"
"24579",0,"65","Rhodobacteraceae"
"24580",0,"87","Rhodobacteraceae"
"24581",0,"90","Rhodobacteraceae"
"24582",0,"122","Rhodobacteraceae"
"24583",0,"40","Rhodobacteraceae"
"24584",0,"64","Rhodobacteraceae"
"24585",0,"160","Rhodobacteraceae"
"24586",0,"139","Rhodobacteraceae"
"24587",0,"176","Rhodobacteraceae"
"24588",0,"91","Rhodobacteraceae"
"24589",0,"62","Rhodobacteraceae"
"24590",0,"138","Rhodobacteraceae"
"24591",0,"51","Rhodobacteraceae"
"24592",0,"117","Rhodobacteraceae"
"24593",0,"54","Rhodobacteraceae"
"24594",0,"131","Rhodobacteraceae"
"24595",0,"93","Rhodobacteraceae"
"24596",0,"137","Rhodobacteraceae"
"24597",0,"156","Rhodobacteraceae"
"24598",0,"53","Rhodobacteraceae"
"24599",0,"149","Rhodobacteraceae"
"24600",0,"188","Rhodobacteraceae"
"24601",0,"39","Rhodobacteraceae"
"24602",0,"201","Rhodobacteraceae"
"24603",0,"142","Rhodobacteraceae"
"24604",0,"169","Rhodobacteraceae"
"24605",0,"100","Rhodobacteraceae"
"24606",0,"79","Rhodobacteraceae"
"24607",0,"140","Rhodobacteraceae"
"24608",0,"204","Rhodobacteraceae"
"24609",0,"170","Rhodobacteraceae"
"24610",0,"173","Rhodobacteraceae"
"24611",0,"50","Rhodobacteraceae"
"24612",0,"55","Rhodobacteraceae"
"24613",0,"133","Rhodobacteraceae"
"24614",0,"81","Rhodobacteraceae"
"24615",0,"52","Rhodobacteraceae"
"24616",0,"102","Rhodobacteraceae"
"24617",0,"84","Rhodobacteraceae"
"24618",0,"OPU 1","Rhodobacteraceae"
"24619",0,"41","Rhodobacteraceae"
"24620",0,"208","Rhodobacteraceae"
"24621",0,"107","Rhodobacteraceae"
"24622",0,"56","Rhodobacteraceae"
"24623",0,"89","Rhodobacteraceae"
"24624",0,"128","Rhodobacteraceae"
"24625",0,"69","Rhodobacteraceae"
"24626",0,"OPU 2","Rhodobacteraceae"
"24627",0,"130","Rhodobacteraceae"
"24628",0,"121","Rhodobacteraceae"
"24629",0,"29","Rhodobacteraceae"
"24630",0,"172","Rhodobacteraceae"
"24631",0,"163","Rhodobacteraceae"
"24632",0,"129","Rhodobacteraceae"
"24633",0,"210","Rhodobacteraceae"
"24634",0,"38","Rhodobacteraceae"
"24635",0,"43","Rhodobacteraceae"
"24636",0,"151","Rhodobacteraceae"
"24637",0,"116","Rhodobacteraceae"
"24638",0,"57","Rhodobacteraceae"
"24639",0,"209","Rhodobacteraceae"
"24640",0,"153","Rhodobacteraceae"
"24641",0,"48","Rhodobacteraceae"
"24642",0,"202","Rhodobacteraceae"
"24643",0,"180","Rhodobacteraceae"
"24644",0,"105","Rhodobacteraceae"
"24645",0,"169","Bacteriovoracaceae"
"24646",0,"51","Bacteriovoracaceae"
"24647",0,"176","Bacteriovoracaceae"
"24648",0,"156","Bacteriovoracaceae"
"24649",0,"160","Bacteriovoracaceae"
"24650",0,"149","Bacteriovoracaceae"
"24651",0,"100","Bacteriovoracaceae"
"24652",0,"180","Bacteriovoracaceae"
"24653",0,"209","Bacteriovoracaceae"
"24654",0,"59","Bacteriovoracaceae"
"24655",0,"Cook's 1","Bacteriovoracaceae"
"24656",0,"41","Bacteriovoracaceae"
"24657",0,"154","Bacteriovoracaceae"
"24658",0,"137","Bacteriovoracaceae"
"24659",0,"48","Bacteriovoracaceae"
"24660",0,"170","Bacteriovoracaceae"
"24661",0,"OPU 1","Bacteriovoracaceae"
"24662",0,"83","Bacteriovoracaceae"
"24663",0,"122","Bacteriovoracaceae"
"24664",0,"208","Bacteriovoracaceae"
"24665",0,"39","Bacteriovoracaceae"
"24666",0,"165","Bacteriovoracaceae"
"24667",0,"139","Bacteriovoracaceae"
"24668",0,"40","Bacteriovoracaceae"
"24669",0,"178","Bacteriovoracaceae"
"24670",0,"145","Bacteriovoracaceae"
"24671",0,"84","Bacteriovoracaceae"
"24672",0,"151","Bacteriovoracaceae"
"24673",0,"157","Bacteriovoracaceae"
"24674",0,"173","Bacteriovoracaceae"
"24675",0,"91","Bacteriovoracaceae"
"24676",0,"117","Bacteriovoracaceae"
"24677",0,"167","Bacteriovoracaceae"
"24678",0,"29","Bacteriovoracaceae"
"24679",0,"179","Bacteriovoracaceae"
"24680",0,"172","Bacteriovoracaceae"
"24681",0,"153","Bacteriovoracaceae"
"24682",0,"168","Bacteriovoracaceae"
"24683",0,"62","Bacteriovoracaceae"
"24684",0,"81","Bacteriovoracaceae"
"24685",0,"204","Bacteriovoracaceae"
"24686",0,"188","Bacteriovoracaceae"
"24687",0,"107","Bacteriovoracaceae"
"24688",0,"42","Bacteriovoracaceae"
"24689",0,"79","Bacteriovoracaceae"
"24690",0,"105","Bacteriovoracaceae"
"24691",0,"128","Bacteriovoracaceae"
"24692",0,"205","Bacteriovoracaceae"
"24693",0,"206","Bacteriovoracaceae"
"24694",0,"85","Bacteriovoracaceae"
"24695",0,"147","Bacteriovoracaceae"
"24696",0,"155","Bacteriovoracaceae"
"24697",0,"89","Bacteriovoracaceae"
"24698",0,"162","Bacteriovoracaceae"
"24699",0,"133","Bacteriovoracaceae"
"24700",0,"55","Bacteriovoracaceae"
"24701",0,"131","Bacteriovoracaceae"
"24702",0,"138","Bacteriovoracaceae"
"24703",0,"202","Bacteriovoracaceae"
"24704",0,"65","Bacteriovoracaceae"
"24705",0,"166","Bacteriovoracaceae"
"24706",0,"140","Bacteriovoracaceae"
"24707",0,"69","Bacteriovoracaceae"
"24708",0,"102","Bacteriovoracaceae"
"24709",0,"OPU 2","Bacteriovoracaceae"
"24710",0,"64","Bacteriovoracaceae"
"24711",0,"144","Bacteriovoracaceae"
"24712",0,"129","Bacteriovoracaceae"
"24713",0,"163","Bacteriovoracaceae"
"24714",0,"175","Bacteriovoracaceae"
"24715",0,"201","Bacteriovoracaceae"
"24716",0,"126","Bacteriovoracaceae"
"24717",0,"54","Bacteriovoracaceae"
"24718",0,"57","Bacteriovoracaceae"
"24719",0,"121","Bacteriovoracaceae"
"24720",0,"50","Bacteriovoracaceae"
"24721",0,"53","Bacteriovoracaceae"
"24722",0,"93","Bacteriovoracaceae"
"24723",0,"43","Bacteriovoracaceae"
"24724",0,"130","Bacteriovoracaceae"
"24725",0,"38","Bacteriovoracaceae"
"24726",0,"210","Bacteriovoracaceae"
"24727",0,"90","Bacteriovoracaceae"
"24728",0,"116","Bacteriovoracaceae"
"24729",0,"56","Bacteriovoracaceae"
"24730",0,"204","Rhodobacteraceae"
"24731",0,"79","Rhodobacteraceae"
"24732",0,"137","Rhodobacteraceae"
"24733",0,"84","Rhodobacteraceae"
"24734",0,"50","Rhodobacteraceae"
"24735",0,"176","Rhodobacteraceae"
"24736",0,"167","Rhodobacteraceae"
"24737",0,"51","Rhodobacteraceae"
"24738",0,"156","Rhodobacteraceae"
"24739",0,"91","Rhodobacteraceae"
"24740",0,"62","Rhodobacteraceae"
"24741",0,"81","Rhodobacteraceae"
"24742",0,"122","Rhodobacteraceae"
"24743",0,"43","Rhodobacteraceae"
"24744",0,"OPU 1","Rhodobacteraceae"
"24745",0,"41","Rhodobacteraceae"
"24746",0,"155","Rhodobacteraceae"
"24747",0,"208","Rhodobacteraceae"
"24748",0,"145","Rhodobacteraceae"
"24749",0,"143","Rhodobacteraceae"
"24750",0,"147","Rhodobacteraceae"
"24751",0,"117","Rhodobacteraceae"
"24752",0,"165","Rhodobacteraceae"
"24753",0,"151","Rhodobacteraceae"
"24754",0,"140","Rhodobacteraceae"
"24755",0,"38","Rhodobacteraceae"
"24756",0,"100","Rhodobacteraceae"
"24757",0,"29","Rhodobacteraceae"
"24758",0,"178","Rhodobacteraceae"
"24759",0,"42","Rhodobacteraceae"
"24760",0,"144","Rhodobacteraceae"
"24761",0,"131","Rhodobacteraceae"
"24762",0,"162","Rhodobacteraceae"
"24763",0,"170","Rhodobacteraceae"
"24764",0,"85","Rhodobacteraceae"
"24765",0,"180","Rhodobacteraceae"
"24766",0,"175","Rhodobacteraceae"
"24767",0,"201","Rhodobacteraceae"
"24768",0,"210","Rhodobacteraceae"
"24769",0,"83","Rhodobacteraceae"
"24770",0,"57","Rhodobacteraceae"
"24771",0,"138","Rhodobacteraceae"
"24772",0,"142","Rhodobacteraceae"
"24773",0,"89","Rhodobacteraceae"
"24774",0,"53","Rhodobacteraceae"
"24775",0,"102","Rhodobacteraceae"
"24776",0,"129","Rhodobacteraceae"
"24777",0,"56","Rhodobacteraceae"
"24778",0,"133","Rhodobacteraceae"
"24779",0,"202","Rhodobacteraceae"
"24780",0,"173","Rhodobacteraceae"
"24781",0,"48","Rhodobacteraceae"
"24782",0,"154","Rhodobacteraceae"
"24783",0,"157","Rhodobacteraceae"
"24784",0,"163","Rhodobacteraceae"
"24785",0,"64","Rhodobacteraceae"
"24786",0,"126","Rhodobacteraceae"
"24787",0,"Cook's 1","Rhodobacteraceae"
"24788",0,"166","Rhodobacteraceae"
"24789",0,"69","Rhodobacteraceae"
"24790",0,"107","Rhodobacteraceae"
"24791",0,"52","Rhodobacteraceae"
"24792",0,"188","Rhodobacteraceae"
"24793",0,"39","Rhodobacteraceae"
"24794",0,"168","Rhodobacteraceae"
"24795",0,"130","Rhodobacteraceae"
"24796",0,"169","Rhodobacteraceae"
"24797",0,"209","Rhodobacteraceae"
"24798",0,"116","Rhodobacteraceae"
"24799",0,"179","Rhodobacteraceae"
"24800",0,"40","Rhodobacteraceae"
"24801",0,"59","Rhodobacteraceae"
"24802",0,"93","Rhodobacteraceae"
"24803",0,"OPU 2","Rhodobacteraceae"
"24804",0,"153","Rhodobacteraceae"
"24805",0,"172","Rhodobacteraceae"
"24806",0,"90","Rhodobacteraceae"
"24807",0,"121","Rhodobacteraceae"
"24808",0,"54","Rhodobacteraceae"
"24809",0,"55","Rhodobacteraceae"
"24810",0,"149","Rhodobacteraceae"
"24811",0,"87","Rhodobacteraceae"
"24812",0,"128","Rhodobacteraceae"
"24813",0,"139","Rhodobacteraceae"
"24814",0,"206","Rhodobacteraceae"
"24815",0,"160","Rhodobacteraceae"
"24816",0,"105","Rhodobacteraceae"
"24817",0,"65","Rhodobacteraceae"
"24818",0,"145","Bacteriovoracaceae"
"24819",0,"180","Bacteriovoracaceae"
"24820",0,"Cook's 1","Bacteriovoracaceae"
"24821",0,"52","Bacteriovoracaceae"
"24822",0,"160","Bacteriovoracaceae"
"24823",0,"137","Bacteriovoracaceae"
"24824",0,"133","Bacteriovoracaceae"
"24825",0,"122","Bacteriovoracaceae"
"24826",0,"179","Bacteriovoracaceae"
"24827",0,"144","Bacteriovoracaceae"
"24828",0,"40","Bacteriovoracaceae"
"24829",0,"64","Bacteriovoracaceae"
"24830",0,"62","Bacteriovoracaceae"
"24831",0,"176","Bacteriovoracaceae"
"24832",0,"147","Bacteriovoracaceae"
"24833",0,"169","Bacteriovoracaceae"
"24834",0,"OPU 1","Bacteriovoracaceae"
"24835",0,"205","Bacteriovoracaceae"
"24836",0,"57","Bacteriovoracaceae"
"24837",0,"41","Bacteriovoracaceae"
"24838",0,"50","Bacteriovoracaceae"
"24839",0,"204","Bacteriovoracaceae"
"24840",0,"167","Bacteriovoracaceae"
"24841",0,"131","Bacteriovoracaceae"
"24842",0,"208","Bacteriovoracaceae"
"24843",0,"165","Bacteriovoracaceae"
"24844",0,"206","Bacteriovoracaceae"
"24845",0,"173","Bacteriovoracaceae"
"24846",0,"128","Bacteriovoracaceae"
"24847",0,"93","Bacteriovoracaceae"
"24848",0,"59","Bacteriovoracaceae"
"24849",0,"38","Bacteriovoracaceae"
"24850",0,"81","Bacteriovoracaceae"
"24851",0,"138","Bacteriovoracaceae"
"24852",0,"126","Bacteriovoracaceae"
"24853",0,"154","Bacteriovoracaceae"
"24854",0,"29","Bacteriovoracaceae"
"24855",0,"162","Bacteriovoracaceae"
"24856",0,"107","Bacteriovoracaceae"
"24857",0,"143","Bacteriovoracaceae"
"24858",0,"117","Bacteriovoracaceae"
"24859",0,"43","Bacteriovoracaceae"
"24860",0,"39","Bacteriovoracaceae"
"24861",0,"102","Bacteriovoracaceae"
"24862",0,"156","Bacteriovoracaceae"
"24863",0,"178","Bacteriovoracaceae"
"24864",0,"121","Bacteriovoracaceae"
"24865",0,"202","Bacteriovoracaceae"
"24866",0,"149","Bacteriovoracaceae"
"24867",0,"89","Bacteriovoracaceae"
"24868",0,"55","Bacteriovoracaceae"
"24869",0,"140","Bacteriovoracaceae"
"24870",0,"172","Bacteriovoracaceae"
"24871",0,"116","Bacteriovoracaceae"
"24872",0,"168","Bacteriovoracaceae"
"24873",0,"157","Bacteriovoracaceae"
"24874",0,"170","Bacteriovoracaceae"
"24875",0,"210","Bacteriovoracaceae"
"24876",0,"53","Bacteriovoracaceae"
"24877",0,"151","Bacteriovoracaceae"
