"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"4cc00178c0d1d0da889e3a265350f075","Bacteria",NA,NA,NA,NA,NA,NA
"5dd0d2682e4db7367ad02295a5057580","Bacteria",NA,NA,NA,NA,NA,NA
"dcd084d23c9338fb9d86f4e3c6208432","Bacteria",NA,NA,NA,NA,NA,NA
"fcaf9e1dd5f61bd2a26ca0f4810f8463","Bacteria",NA,NA,NA,NA,NA,NA
"938b50658a7019269130cecbfaf13eca","Bacteria",NA,NA,NA,NA,NA,NA
"a9139ab99fd715eecc02569f594034f9","Bacteria",NA,NA,NA,NA,NA,NA
"1d1770ecd2ab403818d6f96246e135e5","Bacteria",NA,NA,NA,NA,NA,NA
"4aca04bd1841405260eeb03e830d39ff","Bacteria",NA,NA,NA,NA,NA,NA
"ef77fc6c285e3c15812dcb3e7be70ec4","Bacteria",NA,NA,NA,NA,NA,NA
"90ebf52891097626b19b98f33ce7d7ce","Bacteria",NA,NA,NA,NA,NA,NA
"e269677d84ef7c876ecf41b24ebad0f5","Bacteria",NA,NA,NA,NA,NA,NA
"eeb5e513b55f577749daa3c57f64bc50","Bacteria",NA,NA,NA,NA,NA,NA
"58c35cea215ddc8696f8ee310b45e051","Bacteria",NA,NA,NA,NA,NA,NA
"d2c0aa282f8dae4e1db9eeab4c083631","Bacteria",NA,NA,NA,NA,NA,NA
"74bf30ca9160f79ba8f9861d041b6be2","Bacteria",NA,NA,NA,NA,NA,NA
"692ced939c0603bda207ee78e9bb0736","Bacteria",NA,NA,NA,NA,NA,NA
"22f8b1808f46ff6e6dae1cf0531280c2","Bacteria",NA,NA,NA,NA,NA,NA
"9d6f99e0d567e3fdb7c93db9c519e83b","Bacteria",NA,NA,NA,NA,NA,NA
"b7324f7515596d7e639d340c516d8b0e","Bacteria",NA,NA,NA,NA,NA,NA
"1b5f49f50a854234a68ba082bbfaf064","Bacteria",NA,NA,NA,NA,NA,NA
"1cce91430a9b08cc138766b9e52bb388","Bacteria",NA,NA,NA,NA,NA,NA
"bc06f57add5031de6f0ff5bccc89c71c","Bacteria",NA,NA,NA,NA,NA,NA
"2a72809f90a284bc7c2b1e2164db2c46","Bacteria",NA,NA,NA,NA,NA,NA
"15534c5f5e65e1fc50f7167e4ce53f6e","Bacteria",NA,NA,NA,NA,NA,NA
"a4e003737f1748ac73c23973617d683f","Bacteria",NA,NA,NA,NA,NA,NA
"024452d708c006ef9fa6b362c8b3b130","Bacteria",NA,NA,NA,NA,NA,NA
"c45ee4d9c4aee151898ccf3bd0d2f27a","Bacteria",NA,NA,NA,NA,NA,NA
"b2196cc93c8336d761fa377a378d17c3","Bacteria",NA,NA,NA,NA,NA,NA
"394c40d5af5b87108e5ec5eb1b5a4548","Bacteria",NA,NA,NA,NA,NA,NA
"b75e9a8116378ab43510e3d3acb96f8b","Bacteria",NA,NA,NA,NA,NA,NA
"97cb936e21281e0bb5a805362d105104","Bacteria",NA,NA,NA,NA,NA,NA
"a4f6b029878a300eb89e559df9776642","Bacteria",NA,NA,NA,NA,NA,NA
"c349cf1467f8586c2789580a5ca9f16a","Bacteria",NA,NA,NA,NA,NA,NA
"16021b40cb69860bfc67c5ae6ea78336","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"231fd617fc540a6f0828285aec5aecab","Bacteria",NA,NA,NA,NA,NA,NA
"b88c37c92ed54dbdca1ade04ab2c6677","Bacteria",NA,NA,NA,NA,NA,NA
"4cbe41df2adf06a3cf3e5cdbcaf902fa","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"6715738d677bfdfa903fbb55b7bb67da","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"b4edcc071d23d9841748fb4958b7872f","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"69433de1eeed3b9054189008d9b1d916","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"f1184cb24c6f4b88e31443b6e04eab0b","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"13b31cbfc648b8e6721d7ec3c37fbf32","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"1234907e49aebaabb4e03497989673f6","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"e7d3e30f193eac8fab4186da26c0800c","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"31d4fa57d13edbecc5cf2e561e54b9a2","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"1c451907b1ec9c51a22cc109b0778808","Bacteria",NA,NA,NA,NA,NA,NA
"5e1fb9f665fb156dc09012dad1d7988a","Bacteria",NA,NA,NA,NA,NA,NA
"bcdf25c48bb54fc6bf5c4b9d42d9b252","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"64e29221477edbe051cc4d831ee665fd","Bacteria",NA,NA,NA,NA,NA,NA
"5a5830cb0d5ea439e9c289ec927fc5e8","Bacteria",NA,NA,NA,NA,NA,NA
"6af13c313ae43cbf4c42aef5d855d402","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"c54cab166b7e9539c84dc678d69fe188","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"7ba6dd321b36ff28cba8096a6ae26dcf","Bacteria",NA,NA,NA,NA,NA,NA
"a5b8a2fd36270f52889521694caa96f6","Bacteria",NA,NA,NA,NA,NA,NA
"d7fffe5b817005b145c2426bdd694cf0","Bacteria",NA,NA,NA,NA,NA,NA
"ba099f172fe27741377770ce5fba579b","Bacteria",NA,NA,NA,NA,NA,NA
"f018ffc3219bab98787e34a6d701bd1e","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"53772ce4e3ac0a872fa1d3c9ef440cf9","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"84dc1562ee8398a550e7a323d3e692a1","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"1da22f79b061e1c822d20b6d7e330b14","Bacteria",NA,NA,NA,NA,NA,NA
"b4fda9367c6893f8fccfb3938d1c80b5","Bacteria",NA,NA,NA,NA,NA,NA
"e79067fa8f211ff9193446ba3ad5a442","Bacteria",NA,NA,NA,NA,NA,NA
"a9032f14979adaf3b5d0b98e357fcc80","Bacteria",NA,NA,NA,NA,NA,NA
"6b045871ffde1daf851b04c16b8a2e10","Bacteria",NA,NA,NA,NA,NA,NA
"e8cb1d05e4bc616ac9aa7d0679f49b72","Bacteria",NA,NA,NA,NA,NA,NA
"26227d71216353ba7d17efe24ba5a18c","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"deb4eb1da6f6fbff4e2074a8bbcbcaf0","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"2d3851464be388a0ff39bf04bad0ad32","Bacteria",NA,NA,NA,NA,NA,NA
"bbca2dea7fb48d855a92e2e74adc405a","Bacteria",NA,NA,NA,NA,NA,NA
"969bc5463df46ef2366931854e3e02dc","Bacteria",NA,NA,NA,NA,NA,NA
"7cb8f7d4d39bf6135c8e220bbc2deacc","Bacteria",NA,NA,NA,NA,NA,NA
"7f4b6d3df92373d2dfbae53916bb6f38","Bacteria",NA,NA,NA,NA,NA,NA
"b1263fce125e1d60c1fc2e473c8d2c21","Bacteria",NA,NA,NA,NA,NA,NA
"abc7b08e345cc8630e0e71cf5c33631e","Bacteria",NA,NA,NA,NA,NA,NA
"7b3f06fb088ef9ab38243ae9e1f35242","Bacteria",NA,NA,NA,NA,NA,NA
"6397fe7c6ee1cf9732144f3f96f3be45","Bacteria",NA,NA,NA,NA,NA,NA
"66c15b6b8da74ec7ae67bd99ea003cb6","Bacteria",NA,NA,NA,NA,NA,NA
"3d049023df6e750bdae948f49dea6e72","Bacteria",NA,NA,NA,NA,NA,NA
"a79f57c9e917dc646c4b89b7e0e84dbd","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"3d7cc580a406fb475bcf5627c38eb8bf","Bacteria",NA,NA,NA,NA,NA,NA
"03ce482b9afc80693fbb4a25ea685869","Bacteria",NA,NA,NA,NA,NA,NA
"e852b5da010d143a6d32541af62a0e04","Bacteria",NA,NA,NA,NA,NA,NA
"d3e7bd2c4e0b650dcca7c51b6da1e321","Bacteria",NA,NA,NA,NA,NA,NA
"10d0b6376d5693c8b24cce671d888c22","Bacteria",NA,NA,NA,NA,NA,NA
"c3a408a2bda706b95363c3ad3d31bff8","Bacteria",NA,NA,NA,NA,NA,NA
"85640167ad1417a98842e4239363b261","Bacteria",NA,NA,NA,NA,NA,NA
"0c3e7b129717b5ae82df4194d6c6fb88","Bacteria",NA,NA,NA,NA,NA,NA
"246572afe2b84d711086bb90e3e99454","Bacteria",NA,NA,NA,NA,NA,NA
"5e3ae70b8c5fc74eeadd45cdd33c7344","Bacteria",NA,NA,NA,NA,NA,NA
"b46996944f94652ee6e97b5ca4430a5d","Bacteria",NA,NA,NA,NA,NA,NA
"32cd119206717ed230f7859711da5def","Bacteria",NA,NA,NA,NA,NA,NA
"2e569f6804d16a612cb06fd3ee949f66","Bacteria",NA,NA,NA,NA,NA,NA
"0d01676d44968114ca2203921b222969","Bacteria","OD1",NA,NA,NA,NA,NA
"8a056703e115c23ed22359a4b2ae095f","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"167ebf9498edf93efb6f1ef334ef6e08","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"8caa6d5e0669e483a9d5aa612cf192db","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"df6722f25527a9500dfa5c262a00b82a","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"30d80e72eb53f6164bef0a90e727efbe","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"de69ac4deec495183a265da3483caaaf","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"834bbe39e7deb65a941cc0e0ccc746d5","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"0570f30e0a2c5b5777c7adb79b507cc6","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"748a274b692ea270bd16e67923345294","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"ad00cc3a25d29c9566c85233c4da98c8","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"3eb048dd955819855e3c88f18b2bd9cf","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"2b4916467cbaa21c56b462ed8e9defd3","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"2af867a3f5ae35ff009dadd1a592ce2e","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"ff50a50680a206efcc3bf18bfe7e5672","Bacteria",NA,NA,NA,NA,NA,NA
"4d23cf1552382590c99899a3af0a6945","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"5c4b48880da8fbe41f13bc4d77600055","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"83eb929cf33b53520f4d5c8ac94fa252","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"77384913d392acf1ae42d2415f0b8c77","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"a7f4fecfcf5220ed6044b33cc5da9233","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"a84665fb80c6f7023a4df0bdb9a7ef14","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"93c1998bbae40b00b3de4c88282b230e","Bacteria",NA,NA,NA,NA,NA,NA
"2692957ae66af9b9f190c251e49a0aae","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"81cb1f3bc4c9a5e6920e98eec0aad318","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"2b1f8795833847b62d261aeb2033de68","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"2a545b4c137e9a8536b341ef2a84a9c1","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"ee9213a9d7988f0b7790366072599dfa","Bacteria",NA,NA,NA,NA,NA,NA
"7b7013ff890229fc3e1dec732610bcc7","Bacteria",NA,NA,NA,NA,NA,NA
"ffa7316f52ac56d4bc529d41fb10da52","Bacteria",NA,NA,NA,NA,NA,NA
"c8b084789dbe6a7b41c7d209babdff9e","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"e88697ca3af07518d4e404a26485d8fe","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"8a3b734a890f3cbba999b9385532c6a4","Bacteria",NA,NA,NA,NA,NA,NA
"3d6cedcd5d2a1b4bf39e36f57eb60913","Bacteria",NA,NA,NA,NA,NA,NA
"03dcd9c5361a9e768bc306fadcf2e3f5","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"e64448935a5b0366334b53472485e412","Bacteria",NA,NA,NA,NA,NA,NA
"ba9151d9dda98975073ec4acf6764f36","Bacteria",NA,NA,NA,NA,NA,NA
"5595bc5d4ab87d019821a34fee5ca6ca","Bacteria",NA,NA,NA,NA,NA,NA
"6bafbeabec51bf51e167ec146eaeadb8","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"b9d2647c31ac44f48307a464fb410fc6","Bacteria",NA,NA,NA,NA,NA,NA
"69028c4c8e166124e08380eab5ee9920","Bacteria",NA,NA,NA,NA,NA,NA
"3e6517628e778ca394a28b99de5a1870","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"4b4c5d87478380d1e100dddfca462efb","Bacteria",NA,NA,NA,NA,NA,NA
"40c1e0f5049d9f4e28f7f3f029342829","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"e49253629748682b5afadffcd8cce936","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"b28dbff3774ee27eba30448285e156ea","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"65ee04569da1c196bd1bc7347fbb44b4","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"036696c07db6461c472340e1672a585c","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"fb88f89a36833925890f34f35569c0e9","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"ccd5333360a9826941032867da36724f","Bacteria",NA,NA,NA,NA,NA,NA
"a88a08435955a742db97402d1261431e","Bacteria",NA,NA,NA,NA,NA,NA
"b7e28df9a495f6d7fc522c7d79cfb082","Bacteria",NA,NA,NA,NA,NA,NA
"6344929725742710ea1eed3395ec000c","Bacteria",NA,NA,NA,NA,NA,NA
"05e4f1ee9e1938852ba38b9aff252b7e","Bacteria",NA,NA,NA,NA,NA,NA
"7b629cef0dabf57a81b08ecaa59fcbc2","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"09882c8629ed9c78fb029e3f6da01176","Bacteria",NA,NA,NA,NA,NA,NA
"f1ea4f15d53f1b560dc3e7bc0e93c579","Bacteria",NA,NA,NA,NA,NA,NA
"20f31e5489fbcff30dad26e210f8b3ce","Bacteria",NA,NA,NA,NA,NA,NA
"06fef4739f75ef326d0aa10a8403c644","Bacteria",NA,NA,NA,NA,NA,NA
"d3d5a7964d33295c050b058c7c016b76","Bacteria",NA,NA,NA,NA,NA,NA
"9b9ea7b41a41bca2ee8d765170e256c0","Bacteria",NA,NA,NA,NA,NA,NA
"69dbd67323b41e8ad7dac14c016ce6fc","Bacteria",NA,NA,NA,NA,NA,NA
"c7b1515da367992fe12280173cb162d5","Bacteria",NA,NA,NA,NA,NA,NA
"bf393c56c4f10ee21c5b08b21652a045","Bacteria",NA,NA,NA,NA,NA,NA
"f44a4fcecb85fcb137e6f90f89597d0a","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"5050989ccbb40f10514c0c939d992da1","Bacteria",NA,NA,NA,NA,NA,NA
"165bd6b9839d24ab9b3a0174025fb297","Bacteria",NA,NA,NA,NA,NA,NA
"1a4f88a6e4011c9037c80f9963a5fe5e","Bacteria",NA,NA,NA,NA,NA,NA
"aebbe2879497b7667b878e2f2a08faa2","Bacteria",NA,NA,NA,NA,NA,NA
"4cb6b62ac3a7d8c07d4762d59f2661b4","Bacteria",NA,NA,NA,NA,NA,NA
"dfab28a45cb2085af968bea42d7b6edf","Bacteria",NA,NA,NA,NA,NA,NA
"b916d17c6fdbcd86a4e1f73e8bfb8b94","Bacteria",NA,NA,NA,NA,NA,NA
"65b322ce0d96a37ad14855d2643ccf1b","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"8ffbc261b2466bf762aa6c9d424b61db","Bacteria",NA,NA,NA,NA,NA,NA
"618a8acae0ea1ae97a2c9446a44f6b30","Bacteria",NA,NA,NA,NA,NA,NA
"b7b8422e752faf171dcfa9211823df5a","Bacteria",NA,NA,NA,NA,NA,NA
"30165e5c536d6fa9aa68bffe8ce1de7e","Bacteria",NA,NA,NA,NA,NA,NA
"def8cd855325bc93e5f5917e9ee9d3b4","Bacteria",NA,NA,NA,NA,NA,NA
"3b343e13a801dc3f1beb210ada1c5d1a","Bacteria",NA,NA,NA,NA,NA,NA
"3766a4c449c2ca9d88d4e14b98b84cbe","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"a81520513c2bfc508d1012ef894dcbab","Bacteria",NA,NA,NA,NA,NA,NA
"adc247e9ecda746971f017b5afe0f018","Bacteria",NA,NA,NA,NA,NA,NA
"3c95b262855145ff83e8518c5db78951","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"7f6e44724083365c5f447003872d4a1a","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"ed498cd9814965dcdfed503338a2df31","Bacteria",NA,NA,NA,NA,NA,NA
"e888e8b5e6bef74f5ae020941d3b881b","Bacteria",NA,NA,NA,NA,NA,NA
"f16ff64f4d0acd93872e55323fcb4e6c","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"d0d8b109e88ca368c6bf6785bbdce387","Bacteria",NA,NA,NA,NA,NA,NA
"7df060314378a1e295e8e1fc762e409e","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"a12cbbb222a17d22823e1ba2173819dd","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"a10c2cdccd5636ee305ae5b079f80a18","Bacteria",NA,NA,NA,NA,NA,NA
"07fd97533b2db7dfaeef6e2a463be0bd","Bacteria",NA,NA,NA,NA,NA,NA
"b1e0cb62970626b32e9df006eba190f7","Bacteria",NA,NA,NA,NA,NA,NA
"4392052ad4d28fe05c6465ca8b0bfafb","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"a797279cd45aa1440182bacbe776320c","Bacteria",NA,NA,NA,NA,NA,NA
"e8a722778f4ac9e3d907812848d8975a","Bacteria",NA,NA,NA,NA,NA,NA
"993f8d816dc0dc459507377d154534a2","Bacteria",NA,NA,NA,NA,NA,NA
"e98a08005c11e74b6bd5d29632acec84","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"177fd5f405c4b7758b804a93f9e8b425","Bacteria",NA,NA,NA,NA,NA,NA
"c4d88278a1f35f60b0737a2bae61fd38","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"8358bc017929d2cb1e4cc48c94deda14","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"15297201cd545ee44f516e73915b206f","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"ae2b6efe8ad0206878a8f16392cc5df3","Bacteria",NA,NA,NA,NA,NA,NA
"d8da14e14714570f84208f497e8d9244","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"3fea8db7700cf2557d7f713e5ceabd47","Bacteria",NA,NA,NA,NA,NA,NA
"f7f8e15efae1ab366efa1f92ca7502eb","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"623fe3c48e8978d2ddff366555e43a92","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"2cb11569ebcb9fbbc882f0d9e8c2b331","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"e696fd00639392f3826a95ef26761641","Bacteria",NA,NA,NA,NA,NA,NA
"94bb0a8ffe11f2e1577ab41d6a319c2e","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"e235c33c28872d36adb3ce860f50d336","Bacteria",NA,NA,NA,NA,NA,NA
"6d1f264cb342dd3030ef97b4c95bf016","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"423a253ed5688cd443295b478d72e630","Bacteria",NA,NA,NA,NA,NA,NA
"766e780b057311b35152ce2197da0202","Bacteria",NA,NA,NA,NA,NA,NA
"940a344a90cd7add843df297028ce63f","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"4a3b03df0795359b426c11931f3dcf0e","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"6d1e10979405eba2dede576431efdd9c","Bacteria",NA,NA,NA,NA,NA,NA
"bc41f2eace3575463f34615ac1e7cdd9","Bacteria",NA,NA,NA,NA,NA,NA
"cd14dec0ff84dba3fe438c36a64ea472","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"3347dcb529274d764e81803b4be8ffb8","Bacteria",NA,NA,NA,NA,NA,NA
"d28cb310b60d51a3247adb97ee816af3","Bacteria",NA,NA,NA,NA,NA,NA
"75c2cb3f20ab824dcd2555c67fa2474f","Bacteria",NA,NA,NA,NA,NA,NA
"dbd0ba7a08f45276deb52a04a6579aa5","Bacteria",NA,NA,NA,NA,NA,NA
"7f07c3f2d1db4a6068320e8de0b5997b","Bacteria",NA,NA,NA,NA,NA,NA
"023c6cda94e512db32d88ab934b860dd","Bacteria",NA,NA,NA,NA,NA,NA
"47254aaf6b9b2c88964a8edba82ab136","Bacteria",NA,NA,NA,NA,NA,NA
"a627fb19882b15f818c4a46031933420","Bacteria",NA,NA,NA,NA,NA,NA
"f0fade76fea311394214d04aa7b9ede3","Bacteria",NA,NA,NA,NA,NA,NA
"8bc4ec4c44323689e5b504af0c9dbfd4","Bacteria",NA,NA,NA,NA,NA,NA
"78508afad0ef64e377b1ed9d7f10bff5","Bacteria",NA,NA,NA,NA,NA,NA
"e062a0afbfce5dbec54c7d87036aa37a","Bacteria",NA,NA,NA,NA,NA,NA
"12ec27391c99d32689d665bc8dd65bab","Bacteria",NA,NA,NA,NA,NA,NA
"db1755e4f329b0796359206d55768c83","Bacteria",NA,NA,NA,NA,NA,NA
"52c1f50cb74673a997fae571cdef89fd","Bacteria",NA,NA,NA,NA,NA,NA
"15e454c1d08430e272eda7593dc79e20","Bacteria",NA,NA,NA,NA,NA,NA
"c0ef05afbaf8a95ca59a57bcc898385d","Bacteria",NA,NA,NA,NA,NA,NA
"4fb7addacbcf79b1abcd141030487a8c","Bacteria",NA,NA,NA,NA,NA,NA
"677b6fc3e6debe6678eecb1d3ddc5f4e","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"b6ea8625ec52aabb09dfe181cbb3506a","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"6b3b76bf01619a35ff4a51ac517849f9","Bacteria",NA,NA,NA,NA,NA,NA
"23f0cbb0ef1dd97ec38da2817d9b0af0","Bacteria",NA,NA,NA,NA,NA,NA
"b5c5fcacdbcd499de5f55455846aa7eb","Bacteria",NA,NA,NA,NA,NA,NA
"7a27ebb9eba0f3790d86cab38e0d5437","Bacteria",NA,NA,NA,NA,NA,NA
"1686fd9f8db39a32768fe9ed8ad63740","Bacteria",NA,NA,NA,NA,NA,NA
"ef5ac027dc97a06290a8a205206b8b41","Bacteria",NA,NA,NA,NA,NA,NA
"d2759e7556a41839dd30b85e13e323e0","Bacteria",NA,NA,NA,NA,NA,NA
"aff45e6d9901d44393490c0d408ea6ae","Bacteria",NA,NA,NA,NA,NA,NA
"6b859634bf9884190680f42a54c0a9e5","Bacteria",NA,NA,NA,NA,NA,NA
"36632816b20089b9b2447026f7d93825","Bacteria",NA,NA,NA,NA,NA,NA
"59d9fe0449477d83a573a04ad43b935d","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"d34e5faace100c94049422281b85ae7a","Bacteria",NA,NA,NA,NA,NA,NA
"7e5299fb53e41afa301c13243c4cbb5e","Bacteria",NA,NA,NA,NA,NA,NA
"ccbbf65a929c4f903d1a18ad4c7afb8c","Bacteria",NA,NA,NA,NA,NA,NA
"0890be6100554a2248b1688e4c19e675","Bacteria",NA,NA,NA,NA,NA,NA
"4e3c79a3546fa4730a2d03c1ddcfae9d","Bacteria",NA,NA,NA,NA,NA,NA
"7a0bb5cb2a951234d241a4edf8d750ec","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"63a5318b6bb313ebacd8957ebbab2be1","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"60419206e9ef22949146356205760ac7","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"2a6cf93f04082106f77f09bed33b4291","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"87890eb4a13024090b25a56836ec70de","Bacteria",NA,NA,NA,NA,NA,NA
"4f67b31b59b6686e3bb5a818ac7092db","Bacteria",NA,NA,NA,NA,NA,NA
"7621559eddd9e5f414c513817ba02cc5","Bacteria",NA,NA,NA,NA,NA,NA
"b2bda0ccf7f62fc49dfd15dc83ca3935","Bacteria",NA,NA,NA,NA,NA,NA
"fedfe19d5e68cc58cd5ca3272d25b3f9","Bacteria",NA,NA,NA,NA,NA,NA
"48a9929ba0f0c2f1cc33f0694992ebed","Bacteria",NA,NA,NA,NA,NA,NA
"9843d29e729516abeb352b86a8a4bd05","Bacteria",NA,NA,NA,NA,NA,NA
"7f7fb3b15ee894e94a1f0ffca52a597a","Bacteria",NA,NA,NA,NA,NA,NA
"48e9f0ee3fe986210e6614ad992ecec9","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"33c700bc367228a6bc41bb18b381462d","Bacteria",NA,NA,NA,NA,NA,NA
"548fd647f2981e323455d4945abfc041","Bacteria",NA,NA,NA,NA,NA,NA
"8328504fe58126e6698e68c2215ec226","Bacteria",NA,NA,NA,NA,NA,NA
"0cd20ddb36067d326d50be533219b906","Bacteria",NA,NA,NA,NA,NA,NA
"4a9354f1b5ebf3a2e09b92110e88c3c5","Bacteria",NA,NA,NA,NA,NA,NA
"ecc9eb729f78ce04f537a4d89f4e71c7","Bacteria",NA,NA,NA,NA,NA,NA
"dafb03f061cbfc37b12077533e51e18c","Bacteria",NA,NA,NA,NA,NA,NA
"d77a6f37f41fcb3b700fd5f61336a49a","Bacteria",NA,NA,NA,NA,NA,NA
"8115f5e152c5527f3779f3a483bce4fe","Bacteria",NA,NA,NA,NA,NA,NA
"6f8397f039a3896bc56094838d9a7822","Bacteria",NA,NA,NA,NA,NA,NA
"d0e9b31fc104ed5b7de4fd93f6eefeb5","Bacteria",NA,NA,NA,NA,NA,NA
"ff510f6b87b5d4cb0bd9c5070728b407","Bacteria",NA,NA,NA,NA,NA,NA
"834dc2eec2b4b00b3a5cd46846546b4e","Bacteria",NA,NA,NA,NA,NA,NA
"4956f12e658e886460e24f477da51057","Bacteria",NA,NA,NA,NA,NA,NA
"f4225584aceec8c18f43349a465b459e","Bacteria",NA,NA,NA,NA,NA,NA
"715f1bd60ac5d06c116e027f85392661","Bacteria",NA,NA,NA,NA,NA,NA
"a8ed28be316145b01e3c8d1c77f55760","Bacteria",NA,NA,NA,NA,NA,NA
"0b55954be37a4b6064046ede924d2412","Bacteria",NA,NA,NA,NA,NA,NA
"35eb9f0ce72065a773daeed577da1e78","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"24d92e2396fdf4652db4ad792d5fea36","Bacteria",NA,NA,NA,NA,NA,NA
"01e04db946f407694cb7cd4f78cb04ac","Bacteria",NA,NA,NA,NA,NA,NA
"d6f80997ed3319a00b838ab6c5dac24e","Bacteria",NA,NA,NA,NA,NA,NA
"1d2e61f1f6a629b584828cf217448e4b","Bacteria",NA,NA,NA,NA,NA,NA
"9000ac816c9c1bccfb70f31d1ef49dee","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"ea0fdadfca16f962a751ad23fde6476c","Bacteria","Proteobacteria",NA,NA,NA,NA,NA
"29edc55cd739fbde0eb9ba1d28784f30","Bacteria",NA,NA,NA,NA,NA,NA
